Instituicao;Regiao;Periodo;Ano;Mes;Consumo_Carbapenemes;Populacao_Regiao;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Consultas;valor_base_sazonal;media_3m;media_6m;tendencia_mom;tendencia_yoy;indice_sazonal;forecast_hibrido;variacao_prevista_pct
Unidade Local Saude Nordeste;Região de Saúde Norte;2023-12-01;2023;12;189.0;3251765.0;101846.0;101846.0;0.0;0.0;0.0;108047.0;150.0;193.66666666666666;230.16666666666666;0.11834319526627218;0.26;0.9383533305750932;175.88333333333333;0.04072978303747532
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-01-01;2024;1;0.0;3269504.0;8927.0;8927.0;0.0;0.0;0.0;10126.0;211.0;119.33333333333333;194.0;-1.0;-1.0;0.0;147.86666666666667;-0.21763668430335092
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-02-01;2024;2;0.0;3269504.0;16699.0;16699.0;0.0;0.0;0.0;19607.0;133.0;63.0;150.33333333333334;0.0;-1.0;0.0;118.8;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-03-01;2024;3;0.0;3269504.0;25369.0;25369.0;0.0;0.0;0.0;28319.0;91.0;0.0;96.83333333333333;0.0;-1.0;0.0;55.65;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-04-01;2024;4;0.0;3269504.0;34204.0;34204.0;0.0;0.0;0.0;38636.0;202.0;0.0;59.666666666666664;0.0;-1.0;0.0;36.099999999999994;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-05-01;2024;5;0.0;3269504.0;43794.0;43794.0;0.0;0.0;0.0;48905.0;194.0;0.0;31.5;0.0;-1.0;0.0;49.85000000000001;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-06-01;2024;6;0.0;3269504.0;52686.0;52686.0;0.0;0.0;0.0;58034.0;205.0;0.0;0.0;0.0;-1.0;0.0;38.800000000000004;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-07-01;2024;7;0.0;3269504.0;61593.0;61593.0;0.0;0.0;0.0;68331.0;217.0;0.0;0.0;0.0;-1.0;0.0;41.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-08-01;2024;8;0.0;3269504.0;71588.0;71588.0;0.0;0.0;0.0;76314.0;262.0;0.0;0.0;0.0;-1.0;0.0;43.400000000000006;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-09-01;2024;9;0.0;3269504.0;79545.0;79545.0;0.0;0.0;0.0;86138.0;321.0;0.0;0.0;0.0;-1.0;0.0;52.400000000000006;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-10-01;2024;10;0.0;3269504.0;88267.0;88267.0;0.0;0.0;0.0;97947.0;223.0;0.0;0.0;0.0;-1.0;0.0;64.2;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-11-01;2024;11;0.0;3269504.0;97228.0;97228.0;0.0;0.0;0.0;108782.0;169.0;0.0;0.0;0.0;-1.0;0.0;44.6;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2024-12-01;2024;12;0.0;3269504.0;106369.0;106369.0;0.0;0.0;0.0;117774.0;189.0;0.0;0.0;0.0;-1.0;0.0;33.800000000000004;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-01-01;2025;1;0.0;0.0;9131.0;9131.0;0.0;0.0;0.0;11290.0;0.0;0.0;0.0;0.0;0.0;0.0;37.800000000000004;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-02-01;2025;2;0.0;0.0;17277.0;17277.0;0.0;0.0;0.0;21331.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-03-01;2025;3;0.0;0.0;25492.0;25492.0;0.0;0.0;0.0;31975.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-04-01;2025;4;0.0;0.0;33398.0;33398.0;0.0;0.0;0.0;42520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-05-01;2025;5;0.0;0.0;41593.0;41593.0;0.0;0.0;0.0;54102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-06-01;2025;6;0.0;0.0;49632.0;49632.0;0.0;0.0;0.0;63931.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-07-01;2025;7;0.0;0.0;58061.0;58061.0;0.0;0.0;0.0;75311.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-08-01;2025;8;0.0;0.0;67852.0;67852.0;0.0;0.0;0.0;84205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-09-01;2025;9;0.0;0.0;75579.0;75579.0;0.0;0.0;0.0;95013.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Nordeste;Região de Saúde Norte;2025-10-01;2025;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-01-01;2013;1;0.0;426359.0;7957.0;6783.0;1069.0;105.0;0.0;9631.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-02-01;2013;2;0.0;426359.0;15235.0;12987.0;2069.0;179.0;0.0;18043.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-03-01;2013;3;0.0;426359.0;23883.0;20568.0;3062.0;253.0;0.0;26280.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-04-01;2013;4;0.0;426359.0;31522.0;27342.0;3856.0;324.0;0.0;35745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-05-01;2013;5;0.0;426359.0;39623.0;34376.0;4810.0;437.0;0.0;45584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-06-01;2013;6;0.0;426359.0;47538.0;41357.0;5660.0;521.0;0.0;53596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-07-01;2013;7;0.0;426359.0;55746.0;48765.0;6397.0;584.0;0.0;62291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-08-01;2013;8;0.0;426359.0;63722.0;55979.0;7077.0;666.0;0.0;68681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-09-01;2013;9;0.0;426359.0;71099.0;62591.0;7728.0;780.0;0.0;76971.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-10-01;2013;10;0.0;426359.0;78710.0;69239.0;8606.0;865.0;0.0;86788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-11-01;2013;11;0.0;426359.0;86090.0;75724.0;9431.0;935.0;0.0;95787.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2013-12-01;2013;12;0.0;426359.0;94060.0;82718.0;10322.0;1020.0;0.0;103508.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-01-01;2014;1;0.0;421537.0;8714.0;7571.0;1057.0;86.0;0.0;9263.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-02-01;2014;2;0.0;421537.0;16414.0;14335.0;1939.0;140.0;0.0;17707.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-03-01;2014;3;0.0;421537.0;24473.0;21385.0;2849.0;239.0;0.0;26204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-04-01;2014;4;0.0;421537.0;32027.0;28108.0;3582.0;337.0;0.0;34330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-05-01;2014;5;0.0;421537.0;40326.0;35390.0;4526.0;410.0;0.0;43713.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-06-01;2014;6;0.0;421537.0;48170.0;42380.0;5325.0;465.0;0.0;52057.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-07-01;2014;7;0.0;421537.0;55973.0;49343.0;6076.0;554.0;0.0;60844.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-08-01;2014;8;0.0;421537.0;63601.0;56189.0;6747.0;665.0;0.0;67289.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-09-01;2014;9;0.0;421537.0;70816.0;62679.0;7356.0;781.0;0.0;75871.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-10-01;2014;10;0.0;421537.0;78938.0;69784.0;8266.0;888.0;0.0;85920.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-11-01;2014;11;0.0;421537.0;86369.0;76207.0;9187.0;975.0;0.0;94582.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2014-12-01;2014;12;0.0;421537.0;94152.0;82951.0;10153.0;1048.0;0.0;101998.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-01-01;2015;1;180.0;417421.0;9230.0;7888.0;1252.0;90.0;0.0;8793.0;0.0;60.0;30.0;0.0;0.0;0.8936698386429458;39.0;0.0
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-02-01;2015;2;264.0;417421.0;16949.0;14715.0;2070.0;164.0;0.0;17194.0;0.0;148.0;74.0;0.4666666666666667;0.0;1.3107157633429873;96.2;-0.4655555555555555
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-03-01;2015;3;251.0;417421.0;24957.0;21696.0;2992.0;269.0;0.0;26305.0;0.0;231.66666666666666;115.83333333333333;-0.04924242424242424;0.0;1.246172941663219;150.58333333333331;-0.42960858585858597
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-04-01;2015;4;164.0;417421.0;32543.0;28202.0;3958.0;383.0;0.0;35356.0;0.0;226.33333333333334;143.16666666666666;-0.3466135458167331;0.0;0.8142325196524618;156.11666666666667;-0.3780212483399734
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-05-01;2015;5;222.0;417421.0;40786.0;35281.0;5006.0;499.0;0.0;43901.0;0.0;212.33333333333334;180.16666666666666;0.35365853658536583;0.0;1.1021928009929665;160.21666666666667;-0.023069105691056913
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-06-01;2015;6;240.0;417421.0;48193.0;41766.0;5817.0;610.0;0.0;52281.0;0.0;208.66666666666666;220.16666666666666;0.08108108108108109;0.0;1.1915597848572612;170.38333333333333;-0.2325075075075076
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-07-01;2015;7;229.0;417421.0;55743.0;48451.0;6552.0;740.0;0.0;60520.0;0.0;230.33333333333334;228.33333333333334;-0.04583333333333333;0.0;1.1369466280513034;183.66666666666669;-0.23472222222222217
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-08-01;2015;8;201.0;417421.0;63284.0;55187.0;7244.0;853.0;0.0;66571.0;0.0;223.33333333333334;217.83333333333334;-0.1222707423580786;0.0;0.9979313198179562;177.01666666666665;-0.2270014556040758
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-09-01;2015;9;208.0;417421.0;70235.0;61332.0;7899.0;1004.0;0.0;74998.0;0.0;212.66666666666666;210.66666666666666;0.03482587064676617;0.0;1.032685146876293;169.53333333333333;-0.15655058043117742
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-10-01;2015;10;168.0;417421.0;77866.0;67984.0;8761.0;1121.0;0.0;84463.0;0.0;192.33333333333334;211.33333333333334;-0.19230769230769232;0.0;0.8340918494000827;159.56666666666666;-0.23285256410256416
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-11-01;2015;11;115.0;417421.0;85341.0;74459.0;9663.0;1219.0;0.0;93389.0;0.0;163.66666666666666;193.5;-0.31547619047619047;0.0;0.5709557302441043;139.88333333333333;-0.16736111111111118
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2015-12-01;2015;12;175.0;417421.0;93262.0;81362.0;10573.0;1327.0;0.0;101357.0;0.0;152.66666666666666;182.66666666666666;0.5217391304347826;0.0;0.8688456764584196;131.13333333333333;0.1402898550724636
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-01-01;2016;1;252.0;413130.0;8742.0;7462.0;1173.0;107.0;0.0;8510.0;180.0;180.66666666666666;186.5;0.44;0.4;1.006993006993007;146.28333333333333;-0.16409523809523807
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-02-01;2016;2;266.0;413130.0;16026.0;13816.0;1999.0;211.0;0.0;16780.0;264.0;231.0;197.33333333333334;0.05555555555555555;0.007575757575757576;1.062937062937063;210.7;-0.16388888888888897
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-03-01;2016;3;299.0;413130.0;23784.0;20621.0;2844.0;319.0;0.0;25497.0;251.0;272.3333333333333;212.5;0.12406015037593984;0.19123505976095617;1.1948051948051948;252.71666666666667;-0.04993734335839595
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-04-01;2016;4;258.0;413130.0;31286.0;27155.0;3692.0;439.0;0.0;33636.0;164.0;274.3333333333333;227.5;-0.13712374581939799;0.573170731707317;1.030969030969031;255.61666666666667;-0.14509476031215163
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-05-01;2016;5;343.0;413130.0;39443.0;34079.0;4755.0;609.0;0.0;42200.0;222.0;300.0;265.5;0.32945736434108525;0.545045045045045;1.3706293706293706;262.45;0.017248062015503773
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-06-01;2016;6;226.0;413130.0;46693.0;40442.0;5512.0;739.0;0.0;51218.0;240.0;275.6666666666667;274.0;-0.34110787172011664;-0.058333333333333334;0.903096903096903;264.4333333333334;-0.2290573372206024
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-07-01;2016;7;317.0;413130.0;54745.0;47629.0;6244.0;872.0;0.0;58748.0;229.0;295.3333333333333;284.8333333333333;0.4026548672566372;0.38427947598253276;1.2667332667332667;281.1166666666667;0.24387905604719773
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-08-01;2016;8;299.0;413130.0;62709.0;54786.0;6929.0;994.0;0.0;64980.0;201.0;280.6666666666667;290.3333333333333;-0.056782334384858045;0.48756218905472637;1.1948051948051948;273.23333333333335;-0.13806519453207144
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-09-01;2016;9;144.0;413130.0;69917.0;61213.0;7547.0;1157.0;0.0;73070.0;208.0;253.33333333333334;264.5;-0.5183946488294314;-0.3076923076923077;0.5754245754245755;246.21666666666664;-0.17653288740245265
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-10-01;2016;10;256.0;413130.0;77525.0;67851.0;8423.0;1251.0;0.0;81596.0;168.0;233.0;264.1666666666667;0.7777777777777778;0.5238095238095238;1.022977022977023;237.35;0.6482638888888888
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-11-01;2016;11;171.0;413130.0;85039.0;74402.0;9288.0;1349.0;0.0;90508.0;115.0;190.33333333333334;235.5;-0.33203125;0.48695652173913045;0.6833166833166833;199.41666666666666;-0.22102864583333337
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2016-12-01;2016;12;172.0;413130.0;93773.0;81987.0;10329.0;1457.0;0.0;97079.0;175.0;199.66666666666666;226.5;0.005847953216374269;-0.017142857142857144;0.6873126873126874;190.78333333333333;0.11569200779727096
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-01-01;2017;1;256.0;409292.0;7836.0;6866.0;868.0;102.0;0.0;8776.0;252.0;199.66666666666666;216.33333333333334;0.4883720930232558;0.015873015873015872;1.0009775171065494;199.73333333333335;0.1612403100775195
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-02-01;2017;2;295.0;409292.0;14403.0;12533.0;1670.0;200.0;0.0;16503.0;266.0;241.0;215.66666666666666;0.15234375;0.10902255639097744;1.1534701857282503;235.6;-0.07968750000000002
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-03-01;2017;3;321.0;409292.0;21923.0;19089.0;2535.0;299.0;0.0;26808.0;299.0;290.6666666666667;245.16666666666666;0.08813559322033898;0.07357859531772576;1.2551319648093842;272.0833333333333;-0.07768361581920913
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-04-01;2017;4;191.0;409292.0;29098.0;25434.0;3257.0;407.0;0.0;34277.0;258.0;269.0;234.33333333333334;-0.40498442367601245;-0.2596899224806202;0.7468230694037146;264.6;-0.17570093457943914
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-05-01;2017;5;236.0;409292.0;36820.0;32152.0;4128.0;540.0;0.0;42894.0;343.0;249.33333333333334;245.16666666666666;0.2356020942408377;-0.3119533527696793;0.9227761485826002;249.81666666666666;0.30794066317626534
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-06-01;2017;6;251.0;409292.0;44155.0;38679.0;4816.0;660.0;0.0;51308.0;226.0;226.0;258.3333333333333;0.0635593220338983;0.11061946902654868;0.9814271749755621;259.1;0.0978813559322036
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-07-01;2017;7;282.0;409292.0;51458.0;45207.0;5464.0;787.0;0.0;58984.0;317.0;256.3333333333333;262.6666666666667;0.12350597609561753;-0.11041009463722397;1.1026392961876832;252.16666666666663;0.004648074369189681
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-08-01;2017;8;283.0;409292.0;58780.0;51834.0;6029.0;917.0;0.0;65422.0;299.0;272.0;260.6666666666667;0.0035460992907801418;-0.05351170568561873;1.1065493646138806;277.6;-0.015602836879432536
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-09-01;2017;9;275.0;409292.0;65705.0;57953.0;6660.0;1092.0;0.0;73765.0;144.0;280.0;253.0;-0.028268551236749116;0.9097222222222222;1.075268817204301;275.7;-0.025795053003533575
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-10-01;2017;10;238.0;409292.0;73375.0;64701.0;7438.0;1236.0;0.0;82771.0;256.0;265.3333333333333;260.8333333333333;-0.13454545454545455;-0.0703125;0.9305962854349951;239.71666666666664;-0.12830303030303036
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-11-01;2017;11;204.0;409292.0;80497.0;71027.0;8124.0;1346.0;0.0;91827.0;171.0;239.0;255.5;-0.14285714285714285;0.19298245614035087;0.7976539589442815;247.34999999999997;0.039285714285714146
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2017-12-01;2017;12;237.0;409292.0;88186.0;77881.0;8832.0;1473.0;0.0;98601.0;172.0;226.33333333333334;253.16666666666666;0.16176470588235295;0.37790697674418605;0.9266862170087976;223.31666666666666;0.09468954248366002
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-01-01;2018;1;212.0;406172.0;8676.0;7581.0;947.0;148.0;0.0;9279.0;256.0;217.66666666666666;241.5;-0.10548523206751055;-0.171875;0.8536912751677852;215.68333333333334;-0.08994374120956394
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-02-01;2018;2;209.0;406172.0;16339.0;14377.0;1727.0;235.0;0.0;17232.0;295.0;219.33333333333334;229.16666666666666;-0.014150943396226415;-0.29152542372881357;0.8416107382550335;229.61666666666667;0.08309748427672958
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-03-01;2018;3;300.0;406172.0;24141.0;21333.0;2443.0;365.0;0.0;25489.0;321.0;240.33333333333334;233.33333333333334;0.4354066985645933;-0.06542056074766354;1.2080536912751678;249.16666666666669;0.1921850079744818
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-04-01;2018;4;176.0;406172.0;31449.0;27868.0;3090.0;491.0;0.0;33691.0;191.0;228.33333333333334;223.0;-0.41333333333333333;-0.07853403141361257;0.7087248322147651;245.26666666666665;-0.18244444444444452
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-05-01;2018;5;229.0;406172.0;39416.0;34946.0;3875.0;595.0;0.0;42522.0;236.0;235.0;227.16666666666666;0.30113636363636365;-0.029661016949152543;0.9221476510067114;223.84999999999997;0.27187499999999987
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-06-01;2018;6;288.0;406172.0;46700.0;41468.0;4532.0;700.0;0.0;51321.0;251.0;231.0;235.66666666666666;0.2576419213973799;0.14741035856573706;1.159731543624161;233.39999999999998;0.019213973799126594
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-07-01;2018;7;265.0;406172.0;55290.0;49269.0;5184.0;837.0;0.0;59293.0;282.0;260.6666666666667;244.5;-0.0798611111111111;-0.06028368794326241;1.0671140939597314;253.88333333333333;-0.11846064814814816
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-08-01;2018;8;235.0;406172.0;62067.0;55342.0;5757.0;968.0;0.0;66000.0;283.0;262.6666666666667;248.83333333333334;-0.11320754716981132;-0.1696113074204947;0.9463087248322147;262.3833333333333;-0.009874213836478019
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-09-01;2018;9;299.0;406172.0;69084.0;61665.0;6303.0;1116.0;0.0;74245.0;275.0;266.3333333333333;248.66666666666666;0.2723404255319149;0.08727272727272728;1.2040268456375838;264.3666666666667;0.12496453900709215
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-10-01;2018;10;271.0;406172.0;76727.0;68470.0;7018.0;1239.0;0.0;83846.0;238.0;268.3333333333333;264.5;-0.09364548494983277;0.13865546218487396;1.0912751677852348;268.51666666666665;-0.10195094760312162
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-11-01;2018;11;241.0;406172.0;83882.0;74776.0;7757.0;1349.0;0.0;93137.0;204.0;270.3333333333333;266.5;-0.11070110701107011;0.18137254901960784;0.9704697986577181;262.7166666666667;-0.030565805658056444
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2018-12-01;2018;12;255.0;406172.0;91386.0;81548.0;8396.0;1442.0;0.0;100375.0;237.0;255.66666666666666;261.0;0.058091286307053944;0.0759493670886076;1.0268456375838926;246.93333333333334;0.024619640387275155
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-01-01;2019;1;164.0;404957.0;8251.0;7339.0;797.0;115.0;0.0;9156.0;212.0;220.0;244.16666666666666;-0.3568627450980392;-0.22641509433962265;0.7577974586060839;230.65;-0.09549019607843134
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-02-01;2019;2;323.0;404957.0;15862.0;14079.0;1548.0;235.0;0.0;17624.0;209.0;247.33333333333334;258.8333333333333;0.9695121951219512;0.5454545454545454;1.4924913361571044;243.71666666666667;0.48607723577235773
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-03-01;2019;3;259.0;404957.0;23401.0;20843.0;2215.0;343.0;0.0;26328.0;300.0;248.66666666666666;252.16666666666666;-0.19814241486068113;-0.13666666666666666;1.196765498652291;241.78333333333333;-0.2514447884416925
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-04-01;2019;4;265.0;404957.0;30378.0;27158.0;2772.0;448.0;0.0;34999.0;176.0;282.3333333333333;251.16666666666666;0.023166023166023165;0.5056818181818182;1.2244897959183674;276.51666666666665;0.06763191763191756
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-05-01;2019;5;249.0;404957.0;38209.0;34132.0;3534.0;543.0;0.0;44129.0;229.0;257.6666666666667;252.5;-0.06037735849056604;0.08733624454148471;1.150558336542164;239.78333333333336;-0.09515723270440246
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-06-01;2019;6;145.0;404957.0;45286.0;40456.0;4191.0;639.0;0.0;51834.0;288.0;219.66666666666666;234.16666666666666;-0.41767068273092367;-0.4965277777777778;0.6700038505968425;225.88333333333333;-0.09283801874163322
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-07-01;2019;7;141.0;404957.0;52945.0;47385.0;4833.0;727.0;0.0;60572.0;265.0;178.33333333333334;230.33333333333334;-0.027586206896551724;-0.4679245283018868;0.6515209857527917;215.86666666666665;0.4887356321839078
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-08-01;2019;8;207.0;404957.0;60415.0;54208.0;5370.0;837.0;0.0;67311.0;235.0;164.33333333333334;211.0;0.46808510638297873;-0.11914893617021277;0.9564882556796304;198.46666666666667;0.4075650118203309
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-09-01;2019;9;238.0;404957.0;67755.0;60773.0;6000.0;982.0;0.0;74837.0;299.0;195.33333333333334;207.5;0.1497584541062802;-0.2040133779264214;1.0997304582210243;206.91666666666669;-0.00040257648953290204
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-10-01;2019;10;248.0;404957.0;75670.0;67812.0;6760.0;1098.0;0.0;84590.0;271.0;231.0;204.66666666666666;0.04201680672268908;-0.08487084870848709;1.1459376203311513;236.7;-0.0054621848739496714
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-11-01;2019;11;171.0;404957.0;83116.0;74344.0;7569.0;1203.0;0.0;93623.0;241.0;219.0;191.66666666666666;-0.31048387096774194;-0.29045643153526973;0.7901424720831729;221.2;-0.10806451612903234
Unidade Local Saude Norte Alentejano;Região de Saúde do Alentejo;2019-12-01;2019;12;187.0;404957.0;90891.0;81143.0;8431.0;1317.0;0.0;100779.0;255.0;202.0;198.66666666666666;0.0935672514619883;-0.26666666666666666;0.8640739314593763;208.8;0.2210526315789474
